ponto1,ponto2,distancia_normalizada
36,74,0.065298
36,75,0.348594
36,76,0.294685
36,77,0.127289
36,78,0.352849
36,79,0.600242
36,80,0.454746
36,81,0.044607
36,82,0.653194
36,83,0.672598
36,84,0.375675
36,85,0.163896
36,86,0.654390
36,87,0.092345
36,88,0.643770
36,89,0.613706
36,90,0.215251
36,91,0.462340
36,92,0.146010
36,93,0.215581
36,94,0.096852
36,95,0.225569
36,96,0.345523
36,97,0.685470
36,98,0.723008
36,99,0.069515
36,100,0.181194
36,101,0.664092
36,102,0.643770
36,103,0.693919
36,104,0.223988
36,105,0.142063
36,106,0.667826
36,107,0.105962
36,108,0.168598
36,109,0.677231
36,110,0.240215
36,111,0.222715
36,112,0.046172
36,113,0.203718
36,114,0.103245
36,115,0.632411
36,116,0.114349
36,117,0.280349
36,118,0.069515
36,119,0.388690
36,120,0.362975
36,121,0.244903
36,122,0.692792
36,123,0.232702
36,124,0.321222
36,125,0.632411
36,126,0.319670
36,127,0.201614
36,128,0.137487
36,129,0.630159
36,130,0.458481
36,131,0.153137
36,132,0.159501
36,133,0.654390
36,134,0.126729
36,135,0.658827
36,136,0.181976
36,137,0.188875
36,138,0.086791
36,139,0.316767
36,140,0.088413
36,141,0.281109
36,142,0.262818
36,143,0.092345
36,144,0.078176
36,145,0.607421
36,146,0.302773
36,147,0.178825
36,148,0.648499
36,149,0.330168
36,150,0.157258
37,38,0.416747
37,39,0.436730
37,40,0.433300
37,41,0.223988
37,42,0.054632
37,43,0.044607
37,44,0.428849
37,45,0.411945
37,46,0.182366
37,47,0.214921
37,48,0.281614
37,49,0.037700
37,50,0.429842
37,51,0.100454
37,52,0.457550
37,53,0.098309
37,54,0.431162
37,55,0.465709
37,56,0.120403
37,57,0.426189
37,58,0.441746
37,59,0.377373
37,60,0.257077
37,61,0.214259
37,62,0.396295
37,63,0.414696
37,64,0.387041
37,65,0.120403
37,66,0.420144
37,67,0.100454
37,68,0.500426
37,69,0.454589
37,70,0.054632
37,71,0.219825
37,72,0.431657
37,73,0.204414
37,74,0.223988
37,75,0.153600
37,76,0.121578
37,77,0.311108
37,78,0.164761
37,79,0.387041
37,80,0.251770
37,81,0.259279
37,82,0.434283
37,83,0.454589
37,84,0.172761
37,85,0.077261
37,86,0.433464
37,87,0.267906
37,88,0.424686
37,89,0.400220
37,90,0.078176
37,91,0.255413
37,92,0.355458
37,93,0.105289
37,94,0.249787
37,95,0.431327
37,96,0.150327
37,97,0.467688
37,98,0.505372
37,99,0.189626
37,100,0.371298
37,101,0.445111
37,102,0.427022
37,103,0.476420
37,104,0.096852
37,105,0.336985
37,106,0.451295
37,107,0.315418
37,108,0.373778
37,109,0.458946
37,110,0.057174
37,111,0.050579
37,112,0.204414
37,113,0.076336
37,114,0.301597
37,115,0.415552
37,116,0.316093
37,117,0.073490
37,118,0.269493
37,119,0.172761
37,120,0.171108
37,121,0.046172
37,122,0.478355
37,123,0.050579
37,124,0.134350
37,125,0.415552
37,126,0.111835
37,127,0.397369
37,128,0.336774
37,129,0.415552
37,130,0.255135
37,131,0.362779
37,132,0.340133
37,133,0.433464
37,134,0.341385
37,135,0.439488
37,136,0.077261
37,137,0.388141
37,138,0.281109
37,139,0.109912
37,140,0.282622
37,141,0.111198
37,142,0.049154
37,143,0.216239
37,144,0.226825
37,145,0.387592
37,146,0.087606
37,147,0.174399
37,148,0.439326
37,149,0.122741
37,150,0.365706
38,39,0.029202
38,40,0.072517
38,41,0.625973
38,42,0.406212
38,43,0.451452
38,44,0.063084
38,45,0.033720
38,46,0.310422
38,47,0.623926
38,48,0.684433
38,49,0.414010
38,50,0.820952
38,51,0.359829
38,52,0.863231
38,53,0.397190
38,54,0.016860
38,55,0.873298
38,56,0.345523
38,57,0.016860
38,58,0.035765
38,59,0.065298
38,60,0.313837
38,61,0.619583
38,62,0.068485
38,63,0.065298
38,64,0.050579
38,65,0.363562
38,66,0.016860
38,67,0.353453
38,68,0.891658
38,69,0.080857
38,70,0.384647
38,71,0.619239
38,72,0.091572
38,73,0.598701
38,74,0.625973
38,75,0.361995
38,76,0.395037
38,77,0.697494
38,78,0.357451
38,79,0.063084
38,80,0.276007
38,81,0.668146
38,82,0.035765
38,83,0.055918
38,84,0.324304
38,85,0.491543
38,86,0.060789
38,87,0.656558
38,88,0.026658
38,89,0.054632
38,90,0.446546
38,91,0.240511
38,92,0.753144
38,93,0.479838
38,94,0.662806
38,95,0.830676
38,96,0.348594
38,97,0.119811
38,98,0.132218
38,99,0.604489
38,100,0.772060
38,101,0.085968
38,102,0.020649
38,103,0.114968
38,104,0.468751
38,105,0.726244
38,106,0.074451
38,107,0.717086
38,108,0.769571
38,109,0.073490
38,110,0.427355
38,111,0.437706
38,112,0.605780
38,113,0.461878
38,114,0.693304
38,115,0.039540
38,116,0.713211
38,117,0.371681
38,118,0.669208
38,119,0.284626
38,120,0.333807
38,121,0.414867
38,122,0.167753
38,123,0.432150
38,124,0.382795
38,125,0.026658
38,126,0.345111
38,127,0.804779
38,128,0.734321
38,129,0.035765
38,130,0.271333
38,131,0.756439
38,132,0.742405
38,133,0.060789
38,134,0.739336
38,135,0.070530
38,136,0.481317
38,137,0.794559
38,138,0.689192
38,139,0.351841
38,140,0.687954
38,141,0.417599
38,142,0.392692
38,143,0.606132
38,144,0.624723
38,145,0.035765
38,146,0.352849
38,147,0.533420
38,148,0.099744
38,149,0.345934
38,150,0.769941
39,40,0.066377
39,41,0.642776
39,42,0.423345
39,43,0.472676
39,44,0.065298
39,45,0.050579
39,46,0.329090
39,47,0.642776
39,48,0.702266
39,49,0.435753
39,50,0.838764
39,51,0.377561
39,52,0.883250
39,53,0.413323
39,54,0.016860
39,55,0.893887
39,56,0.365122
39,57,0.033720
39,58,0.020649
39,59,0.069515
39,60,0.328874
39,61,0.638338
39,62,0.068485
39,63,0.075399
39,64,0.063084
39,65,0.381121
39,66,0.029202
39,67,0.371107
39,68,0.910272
39,69,0.067439
39,70,0.405161
39,71,0.635996
39,72,0.093111
39,73,0.615786
39,74,0.642776
39,75,0.383722
39,76,0.409870
39,77,0.713410
39,78,0.375296
39,79,0.073490
39,80,0.290556
39,81,0.686816
39,82,0.035765
39,83,0.053315
39,84,0.342631
39,85,0.512216
39,86,0.063084
39,87,0.672386
39,88,0.026658
39,89,0.054632
39,90,0.463107
39,91,0.255413
39,92,0.771416
39,93,0.498149
39,94,0.681206
39,95,0.850960
39,96,0.366094
39,97,0.109912
39,98,0.116198
39,99,0.623698
39,100,0.791513
39,101,0.077261
39,102,0.020649
39,103,0.101859
39,104,0.489224
39,105,0.742309
39,106,0.054632
39,107,0.735867
39,108,0.785655
39,109,0.060789
39,110,0.446546
39,111,0.458946
39,112,0.624040
39,113,0.484114
39,114,0.710315
39,115,0.035765
39,116,0.732091
39,117,0.389968
39,118,0.687437
39,119,0.304878
39,120,0.348390
39,121,0.433955
39,122,0.166903
39,123,0.453964
39,124,0.399865
39,125,0.039540
39,126,0.361995
39,127,0.824838
39,128,0.752105
39,129,0.031542
39,130,0.284626
39,131,0.773715
39,132,0.762614
39,133,0.063084
39,134,0.757190
39,135,0.072517
39,136,0.502976
39,137,0.815045
39,138,0.707107
39,139,0.369956
39,140,0.706302
39,141,0.439488
39,142,0.414182
39,143,0.621872
39,144,0.641337
39,145,0.064200
39,146,0.373588
39,147,0.547359
39,148,0.109264
39,149,0.365511
39,150,0.789265
40,41,0.635773
40,42,0.419467
40,43,0.468599
40,44,0.054632
40,45,0.054632
40,46,0.350221
40,47,0.631511
40,48,0.688264
40,49,0.434283
40,50,0.820173
40,51,0.384832
40,52,0.867747
40,53,0.418619
40,54,0.074451
40,55,0.879541
40,56,0.374917
40,57,0.085138
40,58,0.082596
40,59,0.070530
40,60,0.362779
40,61,0.629256
40,62,0.107955
40,63,0.134350
40,64,0.109912
40,65,0.392692
40,66,0.085138
40,67,0.376242
40,68,0.888544
40,69,0.130050
40,70,0.408132
40,71,0.632073
40,72,0.041298
40,73,0.604489
40,74,0.635773
40,75,0.400930
40,76,0.416577
40,77,0.698614
40,78,0.395756
40,79,0.054632
40,80,0.322767
40,81,0.677336
40,82,0.099744
40,83,0.116198
40,84,0.362975
40,85,0.509573
40,86,0.124466
40,87,0.665695
40,88,0.087606
40,89,0.096852
40,90,0.462954
40,91,0.287606
40,92,0.756439
40,93,0.503117
40,94,0.672281
40,95,0.835708
40,96,0.383352
40,97,0.172761
40,98,0.176021
40,99,0.620614
40,100,0.774358
40,101,0.139540
40,102,0.077261
40,103,0.164329
40,104,0.495718
40,105,0.727515
40,106,0.113099
40,107,0.722516
40,108,0.772060
40,109,0.125603
40,110,0.448926
40,111,0.460954
40,112,0.614284
40,113,0.476569
40,114,0.696883
40,115,0.041298
40,116,0.717482
40,117,0.394497
40,118,0.674813
40,119,0.322326
40,120,0.365706
40,121,0.435100
40,122,0.232702
40,123,0.453180
40,124,0.412290
40,125,0.050579
40,126,0.368802
40,127,0.810147
40,128,0.736157
40,129,0.060789
40,130,0.316093
40,131,0.758971
40,132,0.746700
40,133,0.124466
40,134,0.744031
40,135,0.136970
40,136,0.497435
40,137,0.801239
40,138,0.695453
40,139,0.379626
40,140,0.692997
40,141,0.450822
40,142,0.415723
40,143,0.615093
40,144,0.630272
40,145,0.090793
40,146,0.380561
40,147,0.547489
40,148,0.081731
40,149,0.378314
40,150,0.775000
41,42,0.224305
41,43,0.208203
41,44,0.631399
41,45,0.620500
41,46,0.379813
41,47,0.077261
41,48,0.099029
41,49,0.244031
41,50,0.242277
41,51,0.292506
41,52,0.282622
41,53,0.257077
41,54,0.639228
41,55,0.296608
41,56,0.324524
41,57,0.636108
41,58,0.647293
41,59,0.579521
41,60,0.437381
41,61,0.065298
41,62,0.602015
41,63,0.625746
41,64,0.593335
41,65,0.303710
41,66,0.629369
41,67,0.296847
41,68,0.325835
41,69,0.659366
41,70,0.267641
41,71,0.031542
41,72,0.633084
41,73,0.057174
41,74,0.000000
41,75,0.348594
41,76,0.268965
41,77,0.113099
41,78,0.341801
41,79,0.590454
41,80,0.440457
41,81,0.075399
41,82,0.643108
41,83,0.663663
41,84,0.365317
41,85,0.171523
41,86,0.643881
41,87,0.060789
41,88,0.632860
41,89,0.601542
41,90,0.192231
41,91,0.449559
41,92,0.167753
41,93,0.201261
41,94,0.092345
41,95,0.262818
41,96,0.332527
41,97,0.671223
41,98,0.708713
41,99,0.080857
41,100,0.207519
41,101,0.650469
41,102,0.633758
41,103,0.679640
41,104,0.223988
41,105,0.132754
41,106,0.653194
41,107,0.135404
41,108,0.159055
41,109,0.664947
41,110,0.230554
41,111,0.227138
41,112,0.061947
41,113,0.219177
41,114,0.107295
41,115,0.620385
41,116,0.146010
41,117,0.268436
41,118,0.092345
41,119,0.382052
41,120,0.343253
41,121,0.234830
41,122,0.682457
41,123,0.238731
41,124,0.304411
41,125,0.623356
41,126,0.302773
41,127,0.230554
41,128,0.149378
41,129,0.618779
41,130,0.442067
41,131,0.163896
41,132,0.193337
41,133,0.643881
41,134,0.144543
41,135,0.649047
41,136,0.195530
41,137,0.225253
41,138,0.088413
41,139,0.303944
41,140,0.103245
41,141,0.285623
41,142,0.264435
41,143,0.037700
41,144,0.039540
41,145,0.600123
41,146,0.299469
41,147,0.133288
41,148,0.644542
41,149,0.322326
41,150,0.186984
42,43,0.094625
42,44,0.417939
42,45,0.402698
42,46,0.178825
42,47,0.229318
42,48,0.290312
42,49,0.090007
42,50,0.440457
42,51,0.085968
42,52,0.477165
42,53,0.068485
42,54,0.419636
42,55,0.487624
42,56,0.122161
42,57,0.416577
42,58,0.428849
42,59,0.361012
42,60,0.247787
42,61,0.228075
42,62,0.380000
42,63,0.404810
42,64,0.374538
42,65,0.108612
42,66,0.409002
42,67,0.084299
42,68,0.514845
42,69,0.439164
42,70,0.077261
42,71,0.219501
42,72,0.420820
42,73,0.206833
42,74,0.224305
42,75,0.170692
42,76,0.086791
42,77,0.310422
42,78,0.159946
42,79,0.374917
42,80,0.238731
42,81,0.272378
42,82,0.422841
42,83,0.444312
42,84,0.168176
42,85,0.113725
42,86,0.422337
42,87,0.264435
42,88,0.412290
42,89,0.384832
42,90,0.050579
42,91,0.241983
42,92,0.367451
42,93,0.109912
42,94,0.260646
42,95,0.452710
42,96,0.141059
42,97,0.452081
42,98,0.489515
42,99,0.205800
42,100,0.389056
42,101,0.430007
42,102,0.415039
42,103,0.460491
42,104,0.123319
42,105,0.337617
42,106,0.434119
42,107,0.329737
42,108,0.374728
42,109,0.444951
42,110,0.069515
42,111,0.094625
42,112,0.214921
42,113,0.126167
42,114,0.306505
42,115,0.401461
42,116,0.331242
42,117,0.061947
42,118,0.280603
42,119,0.172350
42,120,0.147463
42,121,0.055918
42,122,0.467688
42,123,0.100454
42,124,0.122741
42,125,0.404986
42,126,0.090007
42,127,0.417429
42,128,0.346139
42,129,0.401461
42,130,0.238731
42,131,0.369956
42,132,0.361799
42,133,0.422337
42,134,0.351032
42,135,0.428849
42,136,0.123319
42,137,0.410390
42,138,0.289822
42,139,0.099744
42,140,0.294202
42,141,0.141059
42,142,0.087606
42,143,0.209224
42,144,0.226512
42,145,0.380000
42,146,0.100454
42,147,0.148424
42,148,0.433955
42,149,0.124466
42,150,0.382609
43,44,0.463261
43,45,0.445749
43,46,0.212594
43,47,0.188121
43,48,0.257354
43,49,0.041298
43,50,0.403580
43,51,0.137487
43,52,0.423681
43,53,0.133820
43,54,0.466319
43,55,0.430172
43,56,0.149853
43,57,0.460491
43,58,0.477611
43,59,0.414696
43,60,0.286864
43,61,0.189626
43,62,0.433628
43,63,0.449243
43,64,0.423177
43,65,0.153600
43,66,0.455214
43,67,0.138517
43,68,0.470566
43,69,0.491543
43,70,0.083452
43,71,0.205800
43,72,0.465251
43,73,0.189251
43,74,0.208203
43,75,0.170275
43,76,0.157258
43,77,0.294685
43,78,0.192600
43,79,0.422169
43,80,0.285623
43,81,0.232702
43,82,0.469508
43,83,0.489224
43,84,0.203019
43,85,0.044607
43,86,0.468447
43,87,0.255413
43,88,0.460337
43,89,0.437543
43,90,0.103245
43,91,0.291289
43,92,0.328874
43,93,0.107955
43,94,0.223352
43,95,0.397727
43,96,0.181976
43,97,0.504528
43,98,0.542272
43,99,0.163026
43,100,0.339715
43,101,0.481907
43,102,0.462493
43,103,0.513463
43,104,0.089214
43,105,0.318779
43,106,0.489079
43,107,0.287606
43,108,0.353855
43,109,0.495288
43,110,0.076336
43,111,0.044607
43,112,0.183144
43,113,0.039540
43,114,0.281614
43,115,0.451609
43,116,0.288347
43,117,0.113099
43,118,0.245193
43,119,0.204414
43,120,0.208544
43,121,0.074451
43,122,0.512493
43,123,0.037700
43,124,0.163026
43,125,0.450033
43,126,0.151738
43,127,0.363367
43,128,0.311792
43,129,0.451924
43,130,0.290556
43,131,0.339715
43,132,0.306273
43,133,0.468447
43,134,0.316767
43,135,0.474327
43,136,0.033720
43,137,0.353252
43,138,0.256247
43,139,0.145523
43,140,0.256247
43,141,0.114968
43,142,0.068485
43,143,0.207519
43,144,0.211253
43,145,0.420989
43,146,0.118018
43,147,0.184690
43,148,0.470264
43,149,0.152672
43,150,0.334870
44,45,0.041298
44,46,0.345111
44,47,0.628013
44,48,0.685677
44,49,0.427521
44,50,0.815393
44,51,0.382795
44,52,0.863560
44,53,0.418109
44,54,0.065298
44,55,0.875249
44,56,0.373207
44,57,0.069515
44,58,0.068485
44,59,0.080857
44,60,0.357054
44,61,0.622329
44,62,0.119811
44,63,0.125036
44,64,0.093871
44,65,0.389968
44,66,0.077261
44,67,0.376053
44,68,0.886543
44,69,0.129503
44,70,0.403404
44,71,0.626086
44,72,0.046172
44,73,0.599649
44,74,0.631399
44,75,0.393596
44,76,0.417429
44,77,0.694635
44,78,0.389421
44,79,0.047687
44,80,0.317215
44,81,0.671540
44,82,0.090007
44,83,0.099744
44,84,0.357650
44,85,0.504105
44,86,0.120403
44,87,0.658719
44,88,0.083452
44,89,0.079973
44,90,0.460954
44,91,0.277803
44,92,0.750497
44,93,0.501278
44,94,0.671752
44,95,0.828277
44,96,0.378313
44,97,0.170692
44,98,0.174806
44,99,0.615209
44,100,0.771324
44,101,0.139029
44,102,0.061947
44,103,0.162152
44,104,0.490675
44,105,0.723499
44,106,0.113726
44,107,0.716293
44,108,0.768832
44,109,0.120403
44,110,0.446864
44,111,0.454277
44,112,0.607654
44,113,0.471019
44,114,0.690840
44,115,0.057174
44,116,0.710815
44,117,0.389603
44,118,0.668783
44,119,0.314967
44,120,0.362387
44,121,0.432972
44,122,0.219177
44,123,0.448293
44,124,0.412118
44,125,0.042984
44,126,0.367451
44,127,0.806895
44,128,0.732383
44,129,0.049154
44,130,0.312248
44,131,0.753049
44,132,0.743171
44,133,0.120403
44,134,0.737411
44,135,0.125603
44,136,0.492410
44,137,0.795989
44,138,0.692894
44,139,0.376053
44,140,0.689604
44,141,0.442710
44,142,0.409696
44,143,0.610338
44,144,0.627447
44,145,0.079973
44,146,0.373207
44,147,0.544495
44,148,0.055918
44,149,0.372826
44,150,0.769571
45,46,0.319447
45,47,0.615671
45,48,0.675234
45,49,0.409176
45,50,0.808743
45,51,0.362191
45,52,0.852295
45,53,0.399331
45,54,0.044607
45,55,0.862819
45,56,0.348798
45,57,0.044607
45,58,0.059608
45,59,0.065298
45,60,0.330598
45,61,0.611734
45,62,0.093111
45,63,0.096852
45,64,0.073490
45,65,0.368223
45,66,0.050579
45,67,0.355058
45,68,0.878167
45,69,0.113099
45,70,0.383166
45,71,0.615093
45,72,0.061947
45,73,0.590574
45,74,0.620500
45,75,0.367451
45,76,0.398619
45,77,0.688057
45,78,0.366094
45,79,0.041298
45,80,0.292020
45,81,0.660443
45,82,0.068485
45,83,0.084299
45,84,0.332954
45,85,0.486895
45,86,0.093871
45,87,0.650906
45,88,0.059608
45,89,0.072517
45,90,0.445271
45,91,0.255413
45,92,0.742501
45,93,0.481021
45,94,0.656775
45,95,0.818959
45,96,0.355857
45,97,0.153137
45,98,0.163026
45,99,0.600242
45,100,0.760561
45,101,0.119217
45,102,0.046172
45,103,0.147463
45,104,0.469357
45,105,0.716789
45,106,0.103245
45,107,0.707107
45,108,0.761028
45,109,0.105289
45,110,0.426689
45,111,0.435100
45,112,0.597750
45,113,0.453807
45,114,0.683809
45,115,0.039540
45,116,0.702367
45,117,0.371681
45,118,0.659797
45,119,0.290556
45,120,0.342216
45,121,0.413495
45,122,0.200199
45,123,0.428185
45,124,0.388690
45,125,0.011922
45,126,0.347573
45,127,0.794470
45,128,0.723794
45,129,0.042984
45,130,0.287606
45,131,0.746224
45,132,0.731217
45,133,0.093871
45,134,0.729661
45,135,0.103245
45,136,0.474776
45,137,0.784116
45,138,0.681311
45,139,0.355058
45,140,0.678803
45,141,0.419636
45,142,0.389786
45,143,0.600951
45,144,0.617400
45,145,0.042984
45,146,0.352849
45,147,0.532887
45,148,0.069515
45,149,0.350018
45,150,0.759533
46,47,0.386858
46,48,0.453337
46,49,0.177629
46,50,0.605311
46,51,0.094625
46,52,0.627107
46,53,0.133820
46,54,0.322106
46,55,0.632186
46,56,0.069515
46,57,0.315868
46,58,0.331028
46,59,0.285125
46,60,0.079973
46,61,0.383166
46,62,0.276264
46,63,0.283626
46,64,0.272378
46,65,0.079079
46,66,0.307200
46,67,0.099029
46,68,0.677336
46,69,0.323866
46,70,0.130050
46,71,0.366676
46,72,0.361012
46,73,0.373588
46,74,0.379813
46,75,0.073490
46,76,0.133820
46,77,0.479097
46,78,0.051965
46,79,0.306737
46,80,0.077261
46,81,0.425689
46,82,0.315192
46,83,0.332527
46,84,0.016860
46,85,0.237837
46,86,0.303944
46,87,0.418619
46,88,0.309275
46,89,0.292749
46,90,0.194071
46,91,0.097583
46,92,0.528468
46,93,0.194437
46,94,0.407610
46,95,0.603312
46,96,0.051965
46,97,0.324085
46,98,0.364928
46,99,0.340342
46,100,0.546059
46,101,0.310422
46,102,0.318779
46,103,0.336563
46,104,0.182366
46,105,0.504809
46,106,0.328441
46,107,0.487770
46,108,0.537798
46,109,0.330383
46,110,0.158607
46,111,0.177629
46,112,0.374348
46,113,0.239919
46,114,0.471170
46,115,0.319225
46,116,0.490820
46,117,0.120403
46,118,0.441746
46,119,0.041298
46,120,0.073490
46,121,0.154982
46,122,0.321222
46,123,0.183144
46,124,0.090007
46,125,0.320114
46,126,0.093871
46,127,0.566373
46,128,0.510548
46,129,0.316542
46,130,0.085968
46,131,0.533420
46,132,0.513878
46,133,0.303944
46,134,0.511105
46,135,0.307431
46,136,0.242570
46,137,0.557394
46,138,0.447658
46,139,0.079973
46,140,0.454277
46,141,0.132218
46,142,0.146496
46,143,0.367257
46,144,0.391786
46,145,0.283375
46,146,0.099744
46,147,0.283626
46,148,0.368223
46,149,0.060789
46,150,0.537534
47,48,0.070530
47,49,0.228386
47,50,0.221435
47,51,0.300180
47,52,0.248360
47,53,0.272117
47,54,0.638338
47,55,0.260373
47,56,0.324961
47,57,0.634318
47,58,0.648390
47,59,0.579766
47,60,0.452710
47,61,0.044607
47,62,0.604841
47,63,0.627107
47,64,0.595726
47,65,0.314289
47,66,0.628692
47,67,0.302068
47,68,0.292263
47,69,0.664519
47,70,0.262818
47,71,0.100454
47,72,0.626086
47,73,0.066377
47,74,0.077261
47,75,0.346960
47,76,0.288347
47,77,0.125036
47,78,0.354857
47,79,0.586832
47,80,0.454746
47,81,0.055918
47,82,0.643770
47,83,0.664519
47,84,0.374158
47,85,0.154982
47,86,0.645204
47,87,0.122741
47,88,0.633309
47,89,0.605546
47,90,0.208544
47,91,0.462647
47,92,0.146980
47,93,0.211589
47,94,0.069515
47,95,0.227451
47,96,0.345111
47,97,0.679012
47,98,0.716095
47,99,0.080857
47,100,0.163026
47,101,0.655909
47,102,0.633758
47,103,0.687127
47,104,0.222715
47,105,0.142063
47,106,0.658827
47,107,0.107295
47,108,0.171108
47,109,0.668996
47,110,0.230554
47,111,0.217550
47,112,0.051965
47,113,0.185458
47,114,0.109912
47,115,0.618779
47,116,0.113099
47,117,0.275233
47,118,0.069515
47,119,0.384647
47,120,0.362191
47,121,0.234224
47,122,0.691148
47,123,0.220792
47,124,0.315868
47,125,0.619698
47,126,0.312020
47,127,0.190000
47,128,0.126729
47,129,0.619239
47,130,0.457550
47,131,0.158608
47,132,0.138517
47,133,0.645204
47,134,0.136450
47,135,0.651451
47,136,0.165621
47,137,0.183532
47,138,0.070530
47,139,0.311792
47,140,0.068485
47,141,0.281614
47,142,0.254018
47,143,0.105289
47,144,0.064200
47,145,0.595845
47,146,0.298042
47,147,0.186604
47,148,0.634766
47,149,0.326706
47,150,0.154523
48,49,0.297326
48,50,0.157258
48,51,0.364538
48,52,0.197699
48,53,0.333381
48,54,0.698614
48,55,0.215251
48,56,0.391786
48,57,0.695351
48,58,0.708211
48,59,0.637781
48,60,0.517598
48,61,0.086791
48,62,0.665161
48,63,0.690017
48,64,0.656667
48,65,0.378877
48,66,0.689604
48,67,0.366094
48,68,0.231784
48,69,0.725363
48,70,0.330598
48,71,0.127289
48,72,0.682249
48,73,0.096852
48,74,0.099029
48,75,0.416065
48,76,0.347573
48,77,0.074451
48,78,0.420313
48,79,0.644653
48,80,0.519106
48,81,0.054632
48,82,0.704993
48,83,0.726146
48,84,0.440296
48,85,0.224938
48,86,0.707509
48,87,0.117415
48,88,0.694021
48,89,0.664733
48,90,0.268436
48,91,0.526582
48,92,0.088413
48,93,0.274975
48,94,0.085138
48,95,0.181194
48,96,0.410043
48,97,0.740776
48,98,0.777289
48,99,0.136450
48,100,0.113099
48,101,0.717284
48,102,0.693817
48,103,0.748411
48,104,0.290556
48,105,0.081731
48,106,0.718373
48,107,0.060789
48,108,0.105962
48,109,0.730050
48,110,0.297087
48,111,0.287112
48,112,0.093871
48,113,0.253738
48,114,0.065298
48,115,0.677231
48,116,0.070530
48,117,0.339715
48,118,0.046172
48,119,0.451452
48,120,0.423848
48,121,0.300417
48,122,0.755311
48,123,0.290556
48,124,0.379813
48,125,0.679117
48,126,0.375107
48,127,0.145523
48,128,0.060789
48,129,0.677860
48,130,0.521019
48,131,0.096852
48,132,0.105289
48,133,0.707509
48,134,0.080857
48,135,0.714008
48,136,0.235434
48,137,0.144050
48,138,0.029202
48,139,0.376808
48,140,0.016860
48,141,0.351032
48,142,0.322767
48,143,0.126729
48,144,0.077261
48,145,0.657424
48,146,0.365511
48,147,0.226825
48,148,0.692484
48,149,0.393596
48,150,0.103245
49,50,0.442549
49,51,0.111198
49,52,0.463721
49,53,0.120403
49,54,0.428849
49,55,0.469962
49,56,0.118018
49,57,0.422505
49,58,0.440134
49,59,0.379626
49,60,0.253738
49,61,0.227138
49,62,0.397011
49,63,0.410216
49,64,0.385201
49,65,0.127289
49,66,0.417429
49,67,0.112469
49,68,0.510548
49,69,0.453650
49,70,0.051965
49,71,0.239029
49,72,0.431327
49,73,0.224938
49,74,0.244031
49,75,0.136970
49,76,0.144050
49,77,0.331457
49,78,0.163026
49,79,0.387041
49,80,0.250639
49,81,0.271594
49,82,0.431327
49,83,0.450507
49,84,0.169439
49,85,0.080857
49,86,0.429842
49,87,0.288347
49,88,0.422673
49,89,0.400575
49,90,0.109912
49,91,0.254298
49,92,0.367644
49,93,0.118018
49,94,0.263628
49,95,0.436242
49,96,0.152206
49,97,0.466166
49,98,0.503964
49,99,0.199844
49,100,0.380000
49,101,0.443832
49,102,0.425020
49,103,0.475225
49,104,0.092345
49,105,0.356257
49,106,0.451924
49,107,0.326488
49,108,0.392330
49,109,0.457084
49,110,0.070530
49,111,0.037700
49,112,0.219825
49,113,0.064200
49,114,0.318556
49,115,0.415894
49,116,0.326706
49,117,0.087606
49,118,0.283375
49,119,0.166050
49,120,0.180801
49,121,0.064200
49,122,0.472676
49,123,0.029202
49,124,0.141562
49,125,0.413495
49,126,0.125036
49,127,0.403756
49,128,0.351234
49,129,0.415552
49,130,0.256247
49,131,0.377750
49,132,0.346345
49,133,0.429842
49,134,0.354857
49,135,0.435263
49,136,0.071530
49,137,0.392873
49,138,0.296368
49,139,0.116198
49,140,0.296368
49,141,0.091572
49,142,0.031542
49,143,0.239919
49,144,0.248360
49,145,0.383166
49,146,0.080857
49,147,0.203718
49,148,0.435100
49,149,0.119217
49,150,0.374538
50,51,0.517324
50,52,0.114968
50,53,0.487478
50,54,0.835198
50,55,0.146010
50,56,0.544495
50,57,0.831958
50,58,0.844421
50,59,0.774266
50,60,0.670269
50,61,0.224622
50,62,0.807248
50,63,0.831617
50,64,0.795275
50,65,0.532353
50,66,0.827505
50,67,0.518969
50,68,0.102554
50,69,0.866764
50,70,0.480578
50,71,0.264435
50,72,0.809884
50,73,0.237837
50,74,0.242277
50,75,0.565997
50,76,0.501844
50,77,0.149378
50,78,0.572613
50,79,0.776832
50,80,0.670799
50,81,0.186604
50,82,0.843579
50,83,0.864136
50,84,0.592496
50,85,0.373588
50,86,0.848870
50,87,0.226512
50,88,0.832556
50,89,0.801416
50,90,0.421663
50,91,0.675129
50,92,0.079973
50,93,0.430172
50,94,0.228386
50,95,0.096116
50,96,0.562597
50,97,0.884697
50,98,0.919825
50,99,0.282370
50,100,0.096852
50,101,0.859849
50,102,0.829991
50,103,0.891259
50,104,0.441907
50,105,0.125603
50,106,0.858112
50,107,0.121578
50,108,0.113725
50,109,0.870364
50,110,0.450980
50,111,0.435427
50,112,0.233007
50,113,0.393415
50,114,0.145033
50,115,0.812687
50,116,0.118619
50,117,0.490095
50,118,0.164761
50,119,0.600597
50,120,0.575954
50,121,0.453494
50,122,0.900224
50,123,0.438030
50,124,0.535149
50,125,0.813386
50,126,0.527256
50,127,0.120992
50,128,0.096852
50,129,0.812687
50,130,0.672915
50,131,0.084299
50,132,0.133820
50,133,0.848870
50,134,0.103931
50,135,0.854959
